hour_of_day,day_of_week,month,drivers_nearby,local_demand_score,is_raining,lead_time_minutes,trip_distance_km,is_airport_trip,label_assigned
6,0,12,17,0.2591163531874153,0,15,11.437532058254398,0,1
7,5,8,6,0.791285054910625,0,45,14.688637655045541,0,1
12,4,2,7,0.5615304089363088,0,45,7.5948172427354965,0,1
7,3,11,0,0.7465626437669155,0,60,11.062343581805614,0,0
17,1,2,5,0.6323592514917962,0,45,3.1992052286725423,0,1
23,0,8,5,0.6836474860003982,0,60,6.724080887766917,0,1
18,3,5,1,0.30168481669691327,0,30,11.376435772478633,1,0
20,6,12,10,0.6060319243941633,0,45,4.967402192623146,0,1
21,1,1,2,0.049582472176916026,0,30,12.726240026007384,0,0
21,4,1,15,0.2668108757948561,0,45,8.763683074446966,0,1
22,0,6,3,0.2383778509154313,0,120,6.016985044541116,0,1
3,1,10,9,0.9294901525144176,0,15,7.386122724760829,0,1
16,1,10,5,0.6253933205057114,1,30,8.744457225575468,0,1
13,3,1,16,0.009871126280625808,0,15,26.766119662814738,0,1
19,1,9,0,0.8182449366270639,0,120,4.236700079343308,0,0
6,0,2,1,0.7365880240268021,0,45,9.098966750330602,0,0
16,0,12,17,0.8898319509082453,0,120,14.641311919377179,0,1
4,6,12,18,0.4515052681580285,0,30,11.69075325920721,0,1
15,2,2,4,0.4197432143627392,0,30,17.873316401280235,0,1
2,6,11,17,0.04453897367880866,1,120,5.029163793598937,0,0
8,0,2,5,0.4867414321802823,0,60,13.863698411256076,0,1
14,0,10,19,0.44779208182287655,0,120,6.879579615554865,0,1
23,6,8,9,0.470924419420529,0,15,19.00196780074474,0,1
0,3,1,9,0.3535037004005247,0,45,7.784438882550737,0,1
1,2,9,6,0.6719141132065306,0,60,8.833336368242946,0,1
8,4,8,0,0.7463069768476398,0,45,8.272046604858806,0,0
2,1,8,16,0.1824721638006639,0,30,6.334634812170163,0,1
20,2,6,17,0.7160924793711172,0,120,14.870429403540772,0,1
10,2,7,15,0.1779860922487585,0,15,20.40198595958041,0,1
15,3,5,10,0.8973516614075296,0,120,9.44070074175725,0,1
8,1,7,15,0.6052975377742338,0,60,3.383822956903789,0,1
6,1,2,16,0.2764889718608876,0,30,15.75774509937307,0,1
1,3,5,10,0.5883410114716568,1,15,6.567240691810867,0,0
7,3,1,5,0.5999372577416056,0,120,19.170766168559986,0,1
18,0,6,17,0.3213549378669449,0,60,24.215945424428543,0,1
16,2,11,17,0.5481330454947713,0,60,26.766119662814738,0,1
8,6,3,6,0.15810059177265334,0,120,4.004357194187994,0,1
16,5,3,15,0.7056173651090625,0,120,4.608305766774385,0,1
11,1,1,12,0.5535280447029912,1,120,24.70075897275625,0,1
5,0,11,4,0.16044323455564424,0,60,8.290793902851181,0,1
16,5,6,19,0.9103677258037645,0,45,1.4532687763469283,0,1
18,5,3,9,0.32633328895256886,0,30,8.919076361364215,0,1
0,6,10,5,0.4580937222341468,0,60,12.027638651132209,0,1
18,1,12,9,0.2591516299670249,0,120,6.020767864279193,0,1
10,5,3,8,0.8986776058347927,0,60,12.755816032088426,0,0
17,0,11,7,0.9917487020496177,1,45,17.165241678363454,0,0
2,1,3,5,0.8575664290666059,0,15,9.392737189201702,0,1
19,0,10,8,0.5645855408029695,0,30,15.461470624065683,0,1
21,3,10,20,0.0554809311307195,0,45,0.9835578305299049,0,1
19,2,7,15,0.22396540129154285,0,60,15.52210712014742,0,1
11,1,10,6,0.010674468710345386,1,15,9.953612382150503,0,1
16,0,9,13,0.2207925195400231,1,120,1.4089888964616901,0,0
17,2,12,11,0.5367371966885538,0,45,8.903832950085233,0,1
14,2,1,5,0.7651323642118225,0,120,9.506433137218258,0,1
18,6,7,1,0.5957073704307702,0,45,1.140859608503696,0,0
4,5,6,17,0.8432292140393864,0,30,3.051747196284482,0,0
23,3,11,6,0.6663012743285247,0,60,11.244818652519811,0,1
11,5,12,11,0.7423742752731403,0,45,14.82472077105069,0,1
5,2,4,11,0.24718544579051416,0,30,9.65771218913367,0,1
1,0,6,15,0.22884042971345275,0,120,8.537515901950758,0,1
21,5,5,8,0.2173336321005278,0,45,10.87403544190011,0,1
13,4,12,3,0.309155124069458,0,60,22.80764286262948,0,1
20,3,7,4,0.16583313660087629,0,60,12.064427014736665,0,1
11,3,12,0,0.9443701714367573,0,45,13.185554386873548,0,0
15,1,4,14,0.5953007723914796,0,15,23.522105148886833,0,1
19,2,12,0,0.4029600191950351,1,45,12.591449557562806,0,0
1,5,1,8,0.5869042028534706,0,30,6.307684626443552,0,1
1,3,3,17,0.33893338614052326,1,45,18.41341764639676,0,0
14,3,1,9,0.853155740678954,0,120,8.709018737094436,0,1
9,2,3,9,0.9299787132812722,0,45,1.4550281960368705,0,1
19,0,8,19,0.12510940212297472,0,15,7.410878641322617,0,1
17,0,4,18,0.4877810243602585,1,45,13.909327266973985,0,0
0,0,5,11,0.9893829448112772,1,15,21.707445192620312,0,0
22,6,7,1,0.34162990019564565,0,15,2.6182529807605643,0,0
13,0,7,4,0.8009351216406959,1,30,15.587754390546047,0,0
16,5,2,6,0.08465025523263847,0,30,18.727328618426487,0,1
0,2,9,2,0.16415973538775797,0,45,14.73472751961073,0,1
12,0,2,13,0.22002209136456596,0,120,12.695431477331375,0,1
16,0,4,0,0.8531121828402461,0,120,23.109257221876852,0,0
15,6,10,13,0.5418244469132555,0,45,4.578554664208425,0,1
2,1,4,6,0.4691638873617682,0,120,18.876326881523447,0,1
17,3,5,19,0.8038425129062542,0,60,19.14706592907509,0,1
17,5,4,19,0.3448318327258614,1,120,5.3299424584218595,0,0
20,1,2,17,0.1495007182865754,0,120,5.729103926669599,0,1
3,2,6,11,0.24417746839180854,0,30,29.822315796584338,0,1
7,1,4,18,0.5139400373410615,0,60,20.610891482566014,0,1
8,2,2,2,0.40755889438696113,0,45,15.347263441016088,0,0
6,5,1,8,0.2945064741862444,0,45,19.950035984425405,0,1
11,5,3,2,0.7271710098045769,0,45,0.8659345517032949,0,1
20,4,4,12,0.10288893869626792,0,30,23.72527621649886,1,1
15,5,4,3,0.48117169419868966,0,45,12.644370096296424,0,1
6,3,11,3,0.25896845144654224,0,30,3.562336376317626,0,1
5,6,4,20,0.48304374487458546,0,15,12.201446308719017,0,1
13,6,4,9,0.2100825529758088,0,45,9.267684957420547,0,1
17,4,3,6,0.703604116300546,0,60,5.289364342485448,0,1
18,1,4,7,0.18746586064423876,0,120,21.429482013433482,0,1
2,6,5,18,0.27032232353539176,0,15,7.676460967946436,0,1
18,1,12,16,0.2566782562148392,0,60,19.37577588958543,0,1
19,1,9,10,0.9431267618170843,0,120,3.737979023267848,0,0
4,5,8,20,0.18692111879334927,0,30,8.575589213288293,0,1
0,0,2,20,0.5145535798765839,0,60,8.76261565733261,0,1
11,2,4,0,0.37067430256084133,0,15,9.46129520831743,0,0
20,5,12,14,0.6948320245128674,0,60,4.206034358303968,0,1
1,4,11,6,0.061103273261835955,0,120,20.326790977217797,0,1
15,6,5,10,0.8134610506736405,0,15,9.17686647109616,0,1
8,0,1,19,0.05328337657413518,0,15,22.523704612395044,0,1
23,3,3,3,0.0735462558287685,0,60,6.2079695732026146,0,1
12,2,4,9,0.22958259614061338,0,120,3.9826048213557605,0,1
14,5,9,10,0.7464897117074443,1,60,7.156915407929173,0,0
6,4,6,1,0.714517606573466,1,15,25.584689396138362,0,0
13,2,8,8,0.7111729611185827,0,30,8.119577372374446,0,1
9,5,8,16,0.00980344521452059,0,60,3.5675962580380145,0,1
1,2,1,0,0.0510498338527694,0,15,20.610891482566014,0,0
0,5,5,1,0.06556804422015561,0,60,7.45581117437076,0,1
3,1,9,3,0.5376170808353845,0,120,3.852844088171734,0,1
6,0,12,0,0.1128255014746885,0,120,10.136587850332234,0,0
19,1,6,10,0.18295792368728425,0,60,13.743862749543013,0,1
23,0,11,12,0.18939524475128666,0,60,22.656422595733595,0,1
22,6,12,18,0.8500447470167004,0,60,10.43031423518994,0,1
5,6,9,11,0.06230538103699679,1,30,13.27115612956293,0,0
18,2,8,6,0.9424615244885107,0,15,5.004078218316067,0,0
5,6,2,11,0.9349013504340205,0,120,12.475948876387138,0,1
11,6,10,12,0.790358184563725,0,120,23.72527621649886,1,1
19,3,2,10,0.07941953662702439,1,120,5.688809036260197,0,1
3,2,8,7,0.8221601750902353,0,30,7.855935006297195,0,1
15,1,1,9,0.598679256169745,0,60,6.373112117160669,0,1
14,6,11,15,0.9446852703128448,0,45,6.015843425290098,0,1
9,0,3,20,0.8119558548636262,0,120,14.443274597939961,0,0
12,1,11,15,0.8578073586024036,0,60,3.7233054829993146,0,1
19,6,7,11,0.583112065575242,0,30,6.148351579980806,0,1
13,1,6,5,0.38273601165696847,0,45,13.185554386873548,0,1
16,2,4,10,0.5756973105068486,0,60,19.94587636958351,0,1
12,5,4,1,0.16981077041951098,1,45,16.048767666711058,0,0
1,5,9,19,0.5491639185318891,0,45,15.102158030568173,0,1
6,0,7,4,0.7663283474043447,0,15,10.287645661111792,0,1
23,5,10,9,0.839370585284681,1,45,3.562336376317626,0,0
2,5,11,17,0.015652578964158836,0,45,12.475948876387138,0,1
15,5,3,10,0.7837645225559424,0,45,13.961878512341443,0,1
22,5,11,10,0.3634187086355135,1,120,18.091956235548352,0,0
11,5,10,14,0.0724391999458921,0,60,4.0067588446202524,0,1
23,6,6,11,0.6056005395133784,0,45,4.059586883508035,0,1
15,4,6,5,0.6699379146982049,0,60,21.12168272196203,0,1
18,0,5,20,0.3935718071338239,0,120,2.215081898676203,0,1
20,3,10,5,0.6024463072124071,1,30,24.582466780772215,0,0
21,4,2,16,0.4344998471407714,0,30,11.44248504901829,0,1
1,6,4,17,0.323591561057081,0,120,15.651663445007557,0,1
22,2,8,20,0.45236543178515054,0,45,16.22472798961726,0,1
12,2,10,4,0.18590567587333884,0,15,18.64939464896916,0,1
4,3,10,18,0.9122493764672701,0,30,5.649137732227566,0,1
12,5,7,0,0.9817921222567565,1,120,6.683222669264454,0,0
6,2,5,0,0.3778705085684274,1,15,14.084293659459401,0,0
18,0,12,10,0.31012253411100377,0,45,6.406963272573451,0,1
12,0,1,7,0.474361799115414,0,60,14.710418987186081,0,1
15,3,12,14,0.32784458489299295,0,30,21.643454870559637,0,1
8,6,2,15,0.8207529503307333,0,120,5.3299424584218595,0,1
17,1,8,8,0.8183573312332466,0,120,12.80610631150006,0,1
16,5,6,18,0.7956778401100948,1,45,8.46539759247279,0,0
14,2,10,19,0.2812484691595156,1,120,9.62630131479658,0,1
13,1,11,0,0.19939851359295468,1,15,5.888324945092977,0,0
20,4,1,19,0.6132365331512404,1,45,5.323603186267204,0,0
6,0,3,16,0.6234770243378402,0,30,8.85448137147425,0,1
5,5,4,13,0.8139658824764945,1,45,12.544525396732567,0,0
23,6,5,7,0.9980190852125828,0,15,8.151893522084501,0,1
5,1,11,3,0.6557155679151877,0,120,6.155190096270606,0,1
1,0,3,10,0.43873417926578173,0,45,12.734741033538702,0,1
10,3,8,13,0.3217597803100015,1,45,20.478370677450172,0,0
20,2,11,10,0.1792240724095049,0,15,6.393395900852561,0,1
13,2,10,1,0.9901875503354227,1,120,12.5183146830018,0,0
10,0,1,15,0.931929404367286,1,30,15.83016842418233,0,0
7,0,12,7,0.4937148013375343,0,120,11.69075325920721,0,1
7,3,1,13,0.4932963013334859,0,120,21.982941184213605,0,1
7,0,11,17,0.7271025399425223,0,60,21.972494121974993,0,1
2,5,9,12,0.6794785808256918,0,30,12.087727572805875,0,1
5,5,3,16,0.150636102905515,0,60,3.6893180583514544,0,1
5,2,6,12,0.44638587552759523,1,30,18.89876402561543,0,0
12,0,7,6,0.43092960891038457,1,15,4.059586883508035,0,1
2,6,7,1,0.16438100402555633,0,30,6.582809690459474,0,0
22,6,5,1,0.08376545371627853,0,30,15.944399494269165,0,0
23,0,1,10,0.565324925252536,1,15,19.6647376971858,0,1
11,1,7,15,0.275714541892047,0,60,9.757222409422175,0,1
22,1,8,6,0.11006157582333365,1,45,7.172312147971521,0,0
23,5,1,3,0.7000856304430001,0,45,18.408817978573783,1,1
7,3,3,7,0.10459184312685066,0,60,13.58480753495568,0,1
22,3,8,13,0.6993914841111813,1,45,2.862893476533485,0,1
4,5,5,19,0.9127280311538731,0,120,12.644370096296424,0,1
19,1,9,0,0.07685593283442826,0,60,12.233502380503927,0,0
16,5,2,5,0.525107826617821,0,15,7.5948172427354965,0,1
10,3,12,6,0.653512217248479,0,60,18.091956235548352,0,1
20,1,9,2,0.8917457762759847,0,15,7.3943510752066945,0,0
0,5,8,7,0.30560407163585357,1,60,13.323325959564214,1,1
7,6,2,5,0.6367755123357007,1,30,18.157069325890543,1,0
17,6,9,8,0.7121529300944602,0,30,16.072063460790453,0,1
10,3,8,15,0.07722734227164296,0,30,6.377796544777401,0,1
21,1,3,10,0.9033129794133117,1,60,10.98986992102267,0,0
9,0,11,17,0.9934744448418141,0,30,5.2511608345726195,0,0
14,3,9,14,0.4321676852356564,0,15,16.529373982343873,1,1
17,2,6,8,0.004764721475499556,0,45,7.05979048367605,0,1
11,1,8,13,0.10232264383696732,0,60,8.356738217284901,0,1
20,6,3,8,0.7440498215045559,0,30,8.030175408776444,1,0
21,3,11,4,0.48056302484736346,0,45,9.664743059510073,0,1
23,6,3,5,0.5353369322541705,1,120,8.950437523843812,0,0
14,4,6,5,0.7120944331811533,0,45,16.684029045794837,0,1
22,4,2,15,0.06728599518412348,0,15,10.565399389525071,0,1
5,3,5,16,0.495349283088942,0,15,10.48649053946055,0,1
6,2,1,3,0.120215364174454,0,60,10.061029707344744,0,1
12,1,11,20,0.5128100717170105,0,30,16.112211993972362,0,1
20,1,5,0,0.28767872517860804,0,45,8.962514515033314,0,1
8,5,6,7,0.9572029474318422,0,60,12.033968262117405,0,1
12,1,4,12,0.3290522833501499,0,120,9.042144376723694,0,1
23,2,4,17,0.22327548818953713,0,30,6.377796544777401,0,1
7,2,5,12,0.5194553972810427,0,15,7.988733091329872,0,1
3,1,8,19,0.5702539813458822,0,45,7.469589354734159,0,1
7,0,11,19,0.030477907982005226,0,60,3.562336376317626,0,1
13,1,4,15,0.4849688124919532,0,45,11.761085034728172,0,1
10,3,2,13,0.18516722568279975,0,60,9.16825292771064,0,1
0,3,1,8,0.3023155121016128,0,60,14.12235298959335,0,1
21,5,6,17,0.8610227663026906,1,120,26.20035779396932,0,0
12,3,7,14,0.9587545445259158,1,60,1.749870475184597,0,0
12,5,2,15,0.6917323807769038,0,120,18.37733443242542,0,1
6,3,1,0,0.6531474382170374,1,60,5.585637805129423,0,0
10,4,4,8,0.25890590104255307,1,45,21.643454870559637,0,0
11,6,3,18,0.04238786985303644,0,45,6.873328141394402,0,1
13,1,4,16,0.674033445348379,0,30,13.721390839361804,0,1
10,4,7,3,0.07262613500702253,0,15,12.81136553964129,0,1
9,6,11,16,0.08453812746727507,0,45,25.85098172614746,0,1
4,1,2,15,0.6783536544524944,0,15,5.64626649799339,0,1
4,0,4,6,0.5078227709870339,0,120,3.4567347720956625,0,1
15,3,2,8,0.05650579006948975,0,15,12.80610631150006,0,1
21,5,6,1,0.9764076206538748,0,120,5.95148650293197,0,0
19,0,10,14,0.5993703557709241,0,15,16.483103466234713,0,1
12,2,3,16,0.26993137505185205,0,120,12.027638651132209,0,1
1,2,5,10,0.44256656601456,0,120,14.558904990888447,0,1
22,6,12,13,0.22182235104272607,1,15,5.649137732227566,0,1
18,6,5,4,0.6199058661778235,0,45,3.866729147478417,0,1
16,3,6,9,0.40536867863496573,0,60,10.18559622148162,0,1
4,2,12,12,0.26801260075581834,0,45,12.833710952719699,0,1
11,3,6,20,0.13804533121035323,1,60,9.917622858240438,0,0
7,5,4,12,0.23769829482495775,0,45,14.761426701646538,0,1
4,2,6,19,0.5694110016902144,0,15,13.54485337383807,0,1
3,3,2,0,0.3261011573585495,1,30,12.475948876387138,0,0
6,4,9,7,0.858667503325392,0,45,13.955804411588783,0,1
10,5,2,8,0.22261318626129512,0,45,13.131030797168991,0,1
15,1,4,1,0.9235254691382774,0,15,15.404085596475303,0,0
19,6,7,3,0.2652099266594713,0,120,18.54509345419232,0,1
22,0,8,13,0.1635317174247528,0,30,11.785149892951063,0,1
10,3,6,4,0.07819188964871304,0,30,9.95151451598195,0,1
7,5,8,16,0.04093312306285768,0,30,8.651739328543204,0,1
15,0,12,20,0.17446148812643558,0,15,15.340079288467079,0,1
3,6,4,16,0.0005751991715090554,0,30,10.565399389525071,0,1
22,6,11,6,0.9635207262405084,0,120,9.699619467717946,0,1
0,1,7,11,0.855065133168465,0,15,6.137281234002113,0,1
8,2,11,14,0.4770494886585418,0,120,14.472792758974697,0,1
13,4,11,15,0.5756175888874873,0,60,12.308411761085157,0,1
20,0,10,17,0.28450021856555774,0,60,5.033491369528703,0,1
17,6,7,5,0.1659244885482376,0,45,18.053857497469203,1,1
4,2,9,11,0.04600510815953862,0,30,2.8045883661437117,0,1
21,1,1,6,0.6454941850432082,0,15,24.252993540221773,0,1
12,5,11,2,0.23556927185791832,0,45,8.422305527318386,0,0
19,6,10,16,0.6157828534424792,1,15,10.763347362658616,0,0
0,4,10,12,0.28284727501579743,0,30,14.677252541119117,0,1
10,3,2,13,0.23557100246828178,0,120,11.03855430486488,0,1
15,6,11,20,0.9360779494099284,1,15,7.541497501423491,0,0
1,0,4,19,0.7307649520708519,0,30,7.715365273188815,0,1
22,3,6,14,0.9958974503437745,0,60,3.3028826470055606,0,1
15,3,6,20,0.2703098293897853,0,45,7.6505722586797456,0,1
7,4,4,16,0.8237578583692112,0,60,14.69043884773688,0,1
2,6,4,9,0.7232021294050098,0,120,12.942499405780447,0,1
0,2,8,1,0.2755384138076502,1,120,10.763347362658616,0,0
11,2,2,10,0.5624813197291152,0,15,9.168869050763256,0,1
3,1,2,16,0.8920753494839447,1,15,6.651058394946492,0,0
2,6,1,8,0.8408025158327609,0,60,18.550734398681364,0,1
16,2,6,11,0.24026039798597776,0,30,6.765581075224732,0,1
2,0,5,13,0.6195391164416914,0,30,15.875007914321602,0,1
10,6,3,6,0.5468606359505251,0,30,9.098966750330602,0,1
1,1,10,11,0.20232060866565105,0,45,17.505568859292175,0,1
19,3,2,6,0.6055227003428844,0,60,4.336591395549256,0,1
22,3,8,12,0.7799384972747246,0,45,21.429482013433482,0,1
9,6,9,7,0.48876457824847663,0,30,19.640991256863078,0,1
18,2,2,12,0.09710865793994672,0,60,2.2418646155478243,0,1
6,2,9,20,0.3204339948664978,1,30,2.0218140483088276,0,1
13,4,9,16,0.9609585068703579,0,30,6.1676635536701045,0,1
9,0,12,3,0.04627806732222817,0,120,9.855955105490686,0,1
8,0,6,5,0.9678374995125618,0,60,4.046652346467486,0,0
6,4,6,7,0.0651141741105804,0,30,19.96030636911795,0,1
9,5,4,13,0.7424151720438623,0,15,2.084272196342527,0,1
9,2,7,7,0.18961284278002166,0,45,10.691048718846142,0,1
16,4,2,20,0.6539043755852333,0,120,13.185900503911485,0,1
20,5,7,18,0.7250795694008229,1,30,17.13348714977778,0,0
3,1,5,14,0.18017509017186972,0,120,9.225762017612876,0,1
2,3,4,8,0.2577485006547374,1,60,14.20793700698015,0,1
9,2,3,16,0.9109986451006807,0,30,9.322357785530716,0,1
23,2,1,1,0.3201443228426013,0,30,8.886915861766878,0,1
4,4,5,0,0.659785514488328,0,30,14.129241107810099,1,0
11,3,11,10,0.06546764485176393,1,120,20.674184835082038,0,0
1,1,12,6,0.3221407066734636,0,60,5.088920603054616,0,1
11,5,11,10,0.7754420015826459,0,45,7.105736360837832,0,1
9,6,12,8,0.05487275553170068,0,45,10.87403544190011,0,1
22,0,3,19,0.03989001905722522,0,120,9.59552003033752,0,1
0,4,7,19,0.34628546851527464,1,60,17.694859536383856,1,1
2,0,6,0,0.38276931118593216,0,15,6.137281234002113,0,1
7,0,1,11,0.05213892649811325,0,60,5.826208843296456,0,1
8,1,4,16,0.8903956663868184,0,15,3.6893180583514544,0,1
18,4,12,13,0.24617326760698455,0,60,16.126340918162576,0,1
22,5,5,14,0.7999251945146776,0,120,4.236700079343308,0,1
23,2,11,0,0.53096159234229,0,60,4.206034358303968,0,0
19,6,6,11,0.8350508672886503,1,60,5.4033840031674325,0,0
17,1,8,12,0.23420127892532627,1,15,5.424757555596158,0,0
11,6,11,14,0.43716199583291093,1,60,14.613583835935318,0,1
6,6,8,3,0.9724548330504726,0,60,6.020767864279193,0,1
2,0,12,17,0.2912429783254432,0,15,17.902604397286716,0,1
9,5,11,9,0.925317692816857,0,15,16.345393106529475,0,0
18,3,8,5,0.38327460629459476,0,45,19.320246640001255,0,1
2,4,2,2,0.8220134066004661,0,60,14.23365589563244,0,0
8,0,12,6,0.246287392616505,0,60,8.537515901950758,0,1
12,0,11,6,0.4581420873925022,1,120,17.57429879495419,0,1
16,3,12,4,0.17079492636438598,0,120,12.169602289275637,0,1
10,6,11,20,0.8836570063043396,0,120,9.981455810330056,0,0
5,4,1,0,0.9970485601575761,1,45,10.4328517529811,0,0
8,5,2,17,0.25528672548705456,0,60,13.639062176392043,0,1
12,3,3,7,0.5505061124537614,0,15,15.404085596475303,0,1
14,3,4,14,0.41263278959485183,1,45,5.688809036260197,0,1
6,6,3,13,0.0023103690409602695,0,60,8.923302142202996,0,1
4,4,7,12,0.2768418203310795,1,15,10.136587850332234,0,0
1,2,4,2,0.17587495708452205,0,120,9.543697329589772,0,1
19,3,3,11,0.032753878042063866,0,45,11.38105109583604,0,1
11,4,2,18,0.7183653930411313,1,30,8.886354250022993,0,1
21,3,3,20,0.8586999247026144,0,45,13.390546126508866,0,1
12,5,11,5,0.9868930773471797,0,120,18.053857497469203,1,1
21,2,8,19,0.6217367814025985,0,30,21.000300706185918,0,1
3,1,5,16,0.8326839697156629,0,30,14.150750253938503,0,0
21,5,7,14,0.2244074698550289,1,60,5.908645834458479,0,0
17,0,6,12,0.09593371933640427,0,15,2.414638649740084,0,1
19,2,5,5,0.04902446829901119,0,60,3.0617424812477694,0,1
4,4,11,13,0.10421671751037309,0,60,27.04754939826356,0,0
8,5,7,15,0.6445582558829883,0,30,4.411808112919666,0,1
16,4,12,13,0.16936532115798297,0,30,11.437532058254398,0,1
21,2,8,11,0.8917767129425359,0,120,3.0518546376742504,0,1
14,2,7,19,0.2587624788354347,0,120,0.8338090651471145,0,1
18,1,7,12,0.4250609615027291,0,60,2.357248814165626,0,1
10,3,9,14,0.7354120702672845,0,60,5.388155345811598,1,1
10,6,5,2,0.42383114344861217,0,30,16.32836279616206,0,0
22,4,9,20,0.36309092603655435,0,60,3.4495475904661084,0,1
3,6,3,8,0.18854019449744996,0,120,2.0602025728190796,0,1
7,4,3,3,0.5750841821695991,0,15,23.73015815834106,0,1
5,2,3,9,0.7143136312157132,1,15,20.674184835082038,0,0
22,1,9,7,0.8796391804541146,0,60,10.287645661111792,0,1
19,4,1,1,0.03580109378699081,0,15,11.678226310286364,0,0
2,0,2,6,0.5528292331009269,0,15,6.758921176717513,0,1
4,1,6,17,0.5570855159245238,0,15,14.83361129809145,0,1
15,0,7,10,0.6804898673038492,1,60,5.05578107958667,0,1
19,0,7,4,0.40267440323990356,0,120,14.623585657915205,0,1
13,5,2,7,0.2054707323585898,0,60,3.999108433371793,0,1
5,3,7,4,0.1057352455895968,0,45,7.266917363757316,0,1
22,3,9,18,0.634390007743253,0,15,11.567014281594854,0,1
6,4,2,5,0.03974880678085868,0,120,4.608305766774385,0,1
2,2,7,17,0.43437017793180066,0,60,5.302057406182126,0,1
19,4,8,16,0.5979614632897606,0,30,8.481685797693098,0,1
15,4,9,6,0.642156434830495,0,15,4.040375990098227,0,1
15,5,11,14,0.3594194553566967,0,120,15.651663445007557,0,1
20,6,2,13,0.38770546801066164,0,60,2.011061438813343,0,1
8,1,5,11,0.302713108759859,0,120,17.474419219987514,0,1
15,6,7,13,0.5722433414608097,0,30,7.197964597996378,0,1
9,0,8,2,0.3012289551967092,0,120,2.534580590968303,0,0
18,5,8,3,0.7123799769300492,0,60,1.4532687763469283,0,0
9,4,9,5,0.42267384348947845,0,15,14.048508016896715,0,1
2,3,12,17,0.33988283394785246,0,60,14.592111198332933,0,1
8,6,3,8,0.6266967257009438,0,120,14.888825220057676,0,1
23,1,11,14,0.7797946519733626,0,45,1.110660000985842,0,1
7,0,1,19,0.9315131746919607,0,45,5.908645834458479,0,0
13,5,12,5,0.26051513266894044,0,60,7.05979048367605,0,1
19,5,1,15,0.33015376677629604,0,15,13.185900503911485,0,1
19,1,8,2,0.9612339648820563,0,45,14.96719933214167,0,0
16,4,5,12,0.12257112411766358,0,120,5.897592236553509,0,1
14,1,5,7,0.978987484833445,0,15,4.401031370627958,0,1
9,3,11,12,0.8330924920908039,0,120,12.769573250388596,0,0
23,6,5,14,0.24194713119823352,1,60,3.4495475904661084,0,0
19,1,3,10,0.002275536264965239,0,15,2.6792323519276358,0,1
15,3,3,7,0.8149238439386387,1,60,10.43031423518994,0,0
9,6,5,14,0.5684583006844636,0,30,10.43031423518994,0,1
9,2,7,10,0.0009577359120419571,0,45,19.16074908783211,0,1
12,3,6,3,0.7693501224692642,0,45,11.380369372503337,0,1
1,0,2,18,0.8001087729533256,0,60,9.607050963674103,0,1
10,6,7,17,0.0771631150683324,1,45,14.96994396739132,0,0
13,4,9,10,0.43101329502289265,0,30,3.737979023267848,0,1
21,4,4,13,0.9084307800059203,0,120,6.581838552529127,0,1
13,0,4,14,0.8972381889182841,1,120,18.550734398681364,0,0
10,2,5,11,0.48627420237771823,1,30,15.330241804142275,0,0
8,5,11,6,0.9442941336963169,0,60,3.0224470581919793,0,0
17,4,12,14,0.15287183307134466,0,120,23.754940604298916,0,1
5,4,11,0,0.9058976784523383,0,120,9.917622858240438,0,0
10,4,5,8,0.12827855265157617,0,120,15.54817543358888,0,1
11,2,11,9,0.35282936428770595,0,120,4.49568848337922,0,1
12,6,5,11,0.7811764685282767,0,120,18.548918697258337,0,1
9,6,6,20,0.8212036267978906,0,30,9.09609035923409,0,1
2,4,7,14,0.2637878626588658,0,30,12.81136553964129,0,1
3,2,7,7,0.45236213843222606,0,60,12.81136553964129,0,1
19,3,11,3,0.21046929266609804,0,60,9.629050802801839,0,1
6,1,12,13,0.1764137164807169,0,120,3.396682331515791,0,1
14,4,5,7,0.817211257740403,0,60,4.204799589925609,0,1
2,6,10,4,0.8265997741495138,0,60,17.3142333193495,0,1
5,2,9,6,0.44007277407808587,0,60,11.246155646954964,0,1
11,2,10,20,0.30248305083418603,0,15,14.112878081608695,0,1
3,1,6,17,0.9642265876119827,0,30,15.332931889306371,0,0
21,3,5,9,0.22177434760080073,1,15,5.790716516159283,0,1
21,0,5,8,0.040709007633253136,0,15,10.459596712158499,0,1
10,3,12,0,0.765087595286249,0,60,7.2883563508951905,0,0
4,0,12,4,0.9994854677528876,0,60,6.674449383202128,0,1
21,1,5,0,0.15055049097305262,0,120,20.266773582544154,0,0
17,5,5,17,0.29828647904939265,0,45,7.328198307222027,0,1
0,6,5,11,0.6324996892980537,0,15,13.023114456468432,0,1
0,2,5,14,0.10948263044823658,0,120,9.95151451598195,0,1
14,5,11,15,0.05911392558343975,0,30,8.523891103028356,0,1
7,1,10,20,0.19482581845150448,0,120,14.048508016896715,0,1
6,1,2,3,0.5849011674504734,0,30,15.046006840166337,0,1
4,3,9,11,0.8614914690023721,1,120,5.153008559566253,0,0
14,2,4,18,0.16927898443877432,0,45,8.523891103028356,0,1
3,4,3,6,0.3516928656007926,0,60,14.671335211586246,1,1
23,0,12,3,0.8147732508167089,0,120,12.659100881058363,0,0
6,2,6,1,0.8915266737120999,0,45,6.016985044541116,0,0
22,0,6,2,0.4981351169885213,0,60,8.728184133345255,0,1
15,2,1,18,0.08360854402531337,0,45,3.0224470581919793,0,1
17,5,8,0,0.3735315794076238,0,60,12.659100881058363,0,1
